Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join,projects,usd_const_2021,log1p_usd_const_2021,share_amount_estimated,birth_rate_crude_per_1000
BGD,2020,,110.066619873047,66.4329548486639,22.6923019564501,166298024.0,31.1168927321524,-0.915816903114319,7.718619176680477,2019.0,1,1,18.0,2743887279.515847,21.73264146743709,0.5,20.289
BGD,2021,,106.334849059692,66.8282318620991,23.9006822335243,167658854.0,31.3992156886061,-1.03688275814056,7.817564723993246,2019.0,1,1,11.0,1580353701.5503876,21.180914521305507,0.4545454545454545,20.414
ETH,2000,,52.2387313842773,14.451319694519,1.17114996910095,67411494.0,14.9193096160889,-0.946032106876373,4.814370602864555,2018.0,1,0,2.0,575294.3459038662,13.262638832959226,0.0,45.59
ETH,2001,,57.1306991577148,17.3430194854736,1.47605001926422,69487762.0,15.1177673339844,,4.782958183843133,2018.0,1,0,4.0,347157084.1690813,19.665287930487423,0.0,44.987
ETH,2002,,59.6043586730957,19.1939201354981,1.68374001979828,71635517.0,15.333233833313,-1.22584557533264,4.705864152740716,2018.0,1,0,2.0,5079180.26550298,15.4406606383576,0.0,44.264
ETH,2003,,60.7021408081055,19.5667705535889,2.40167999267578,73832663.0,15.5438537597656,-1.40960443019867,4.768992440417429,2018.0,1,0,3.0,35124692.93057393,17.374414971859903,0.0,43.334
ETH,2004,,63.5657081604004,21.47705078125,2.72982001304627,76077206.0,15.7585906982422,-1.31249165534973,4.899106255404535,2018.0,1,0,0.0,0.0,0.0,0.0,42.712
ETH,2005,,74.5096893310547,23.8548793792725,2.94167995452881,78367470.0,15.982967376709,-1.69038331508636,5.070434214063524,2018.0,1,0,6.0,902599.570179658,13.713035398082855,0.0,42.104
ETH,2006,,79.2329330444336,27.4775695800781,,80703490.0,16.2148475646973,-1.74013221263885,5.2488420897299655,2018.0,1,0,13.0,93662013.89336573,18.355203274336507,0.0,41.086
ETH,2007,2.02394,85.4697265625,30.251350402832,,83103217.0,16.0948330261902,-1.80640935897827,5.472885005923706,2018.0,1,0,7.0,2966559426.1732187,21.810668676219176,0.0,40.054
ETH,2008,,91.4530181884766,31.3109302520752,3.53211998939514,85543668.0,16.7936706542969,-1.73212063312531,5.760195810440211,2018.0,1,0,21.0,363344626.3889408,19.71086232859296,0.0,38.886
ETH,2009,,90.3419418334961,31.649019241333,5.09216022491455,88007636.0,17.1511001586914,-1.64107227325439,5.9123529182370165,2018.0,1,0,13.0,737680927.5530388,20.41902194294212,0.0,37.538
ETH,2010,,88.511037030714,33.0478591918945,6.96482992172241,90538514.0,17.4937839508057,-1.63510119915009,5.803987964366165,2018.0,1,0,13.0,1917689053.138001,21.374386680420187,0.0,36.571
ETH,2011,2.17401,90.6282577514648,34.4468994140625,7.27566003799438,93149970.0,17.863790512085,-1.5069637298584,5.8407141615817855,2018.0,1,0,23.0,1348991576.315393,21.022623170501976,0.0,35.671
ETH,2012,,89.9253221073517,36.2193489074707,7.62416982650757,95798767.0,18.2061367034912,-1.56427133083344,6.116115129061261,2018.0,1,0,12.0,238717343.2920664,19.29079075013589,0.0,34.563
ETH,2013,,,,,98438751.0,18.615514755249,-1.40730738639832,6.184231017676458,2018.0,1,0,20.0,5872508463.202027,22.493547715824874,0.0,33.644
ETH,2014,,93.1145890062913,,5.9192507771213,101115610.0,19.0262870788574,-1.3393874168396,6.311710447844543,2018.0,1,0,12.0,1271279065.877024,20.963289369865667,0.0,33.408
ETH,2015,,94.0857534729235,33.9114221981431,,103867135.0,19.451566696167,-1.49694204330444,6.395114864844244,2018.0,1,0,13.0,832856954.2540209,20.540372463001013,0.0,33.331
ETH,2016,,,,,106718162.0,19.8763618469238,-1.61724519729614,6.465602622873464,2018.0,1,0,17.0,982765617.9904023,20.70588121528714,0.0,33.329
ETH,2017,,101.223991472845,,,109666481.0,20.3084850311279,-1.67723059654236,6.547285184097235,2018.0,1,0,18.0,993719543.6472071,20.716965576567297,0.0,33.222
ETH,2018,,,,,112664152.0,20.7838096618652,-1.27460920810699,6.607598415232994,2018.0,1,1,17.0,3221566833.584777,21.89313367274552,0.0588235294117647,33.394
ETH,2019,,,,,115737383.0,21.2486705780029,-1.30376279354095,6.677679312924332,2018.0,1,1,10.0,61253079.00004293,17.930524691839814,0.0,33.549
