Country Code,year,projects,usd_const_2023,log1p_usd_const_2023,usd_Education,projects_Education,log1p_Education,usd_Transport,projects_Transport,log1p_Transport,usd_Energy,projects_Energy,log1p_Energy,usd_Health,projects_Health,log1p_Health,usd_Industry,projects_Industry,log1p_Industry,cumul_usd,cumul_usd_education
AFG,2000,1,1185224.73157168,13.985443805188092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185224.73157168,0.0
AFG,2001,2,2603116.14704662,14.772220187592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788340.8786183,0.0
AFG,2002,5,16610518.4074305,16.62554675186699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20398859.2860488,0.0
AFG,2003,6,15956416.424295487,16.585371652626353,543677.218282227,1.0,13.206112840316107,0.0,1.0,0.0,0.0,0.0,0.0,9787651.90454857,1.0,16.096632241590694,0.0,0.0,0.0,36355275.710344285,543677.218282227
AFG,2004,5,67506741.81020315,18.02773804433823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103862017.52054743,543677.218282227
AFG,2005,3,52112593.49485644,17.76891721445535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50108262.9758235,2.0,17.729696502069636,0.0,0.0,0.0,155974611.01540387,543677.218282227
AFG,2006,5,24609852.344770625,17.01865746317722,3903153.47320568,3.0,15.177295623449169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180584463.3601745,4446830.691487907
AFG,2007,5,23299642.926252622,16.963948636284076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203884106.2864271,4446830.6914879065
AFG,2008,7,2989277439.302338,21.818297536383064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887321.033029576,1.0,13.69596325405979,2957736776.76524,2.0,21.807690210718768,3193161545.588765,4446830.6914879065
AFG,2009,4,9265782.333754905,16.04183896175365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3202427327.92252,4446830.6914879065
AFG,2010,5,26976922.58139746,17.11049237634909,19292077.0965311,1.0,16.775205108293175,0.0,0.0,0.0,0.0,0.0,0.0,2993272.5110200597,2.0,14.911878166227957,0.0,0.0,0.0,3229404250.5039177,23738907.78801901
AFG,2011,5,18276303.77148367,16.72111595757592,13730315.1802453,2.0,16.43511680590182,0.0,0.0,0.0,0.0,0.0,0.0,4545988.59123837,1.0,15.329755993739203,0.0,0.0,0.0,3247680554.275401,37469222.96826431
AFG,2012,6,738736.847073729,13.512698396905513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248419291.1224747,37469222.96826431
AFG,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248419291.1224747,37469222.96826431
AFG,2014,6,2732777.8542987993,14.820829544804502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3251152068.9767737,37469222.96826431
AFG,2015,8,30573217.978892002,17.235634986946078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281725286.9556656,37469222.96826431
AFG,2016,11,48700354.565487325,17.701196889165534,39393609.5022782,4.0,17.489114191124248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330425641.521153,76862832.47054252
AFG,2017,14,94252545.92079253,18.36148840695956,2834543.35119322,5.0,14.857391759543548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424678187.4419456,79697375.82173574
AFG,2018,14,8075155.245574895,15.904302776183,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432753342.6875205,79697375.82173574
AFG,2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432753342.6875205,79697375.82173574
AFG,2020,11,11713536.547069116,16.276255786200448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491399.797496775,9.0,15.317675192687407,0.0,0.0,0.0,3444466879.2345896,79697375.82173574
AFG,2021,16,49732441.0472944,17.722168035604184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28217534.09764715,4.0,17.155454154636683,0.0,0.0,0.0,3494199320.281884,79697375.82173574
AFG,2022,13,7161939.440153896,15.784291513414606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3501361259.722038,79697375.82173574
AFG,2023,12,8311675.230328589,15.93317185892466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3509672934.9523664,79697375.82173574
AGO,2000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,2001,3,15328643.4976477,16.545233825389182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13935130.452407,1.0,16.44992365210859,0.0,0.0,0.0,15328643.4976477,0.0
AGO,2002,13,456647595.30830497,19.939422527337545,0.0,0.0,0.0,207772676.461674,2.0,19.151955143199505,126972191.17102319,6.0,18.6594786611645,0.0,0.0,0.0,0.0,0.0,0.0,471976238.80595267,0.0
AGO,2003,1,24750384.1264446,17.024351607522338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496726622.93239725,0.0
AGO,2004,5,914380747.3156972,20.63375761632527,0.0,0.0,0.0,787757565.2418619,2.0,20.48470094343254,84272275.489275,1.0,18.249563501614997,0.0,0.0,0.0,0.0,0.0,0.0,1411107370.2480946,0.0
AGO,2005,36,2641060214.4242077,21.694446270237837,461703894.1786314,8.0,19.950434324042522,381856413.004174,1.0,19.76055521634019,199740298.3529295,4.0,19.112528577491116,449333549.2226798,10.0,19.923276043459722,0.0,0.0,0.0,4052167584.6723022,461703894.1786314
AGO,2006,19,6892695968.926008,22.65372813280131,404099697.1797683,4.0,19.817172183153517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5939173433.988451,6.0,22.50483580827953,10944863553.59831,865803591.3583997
AGO,2007,37,3609110810.3524313,22.006727266306502,220287689.3049438,8.0,19.21044493324791,1911608315.0494742,7.0,21.37121077496718,373599806.4707587,5.0,19.738695748983602,238826453.71467417,4.0,19.291247715234107,0.0,0.0,0.0,14553974363.95074,1086091280.6633434
AGO,2008,7,2225835919.2711797,21.523398376513008,0.0,0.0,0.0,0.0,0.0,0.0,138212808.57147402,3.0,18.744305153652835,0.0,0.0,0.0,2042246822.052195,2.0,21.437316422573435,16779810283.221922,1086091280.6633434
AGO,2009,16,3944860546.046056,22.09567944132821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1603700635.6563232,4.0,21.195579693471117,20724670829.26798,1086091280.6633434
AGO,2010,11,4029261111.0659704,22.116848849213014,0.0,0.0,0.0,36011877.2468581,2.0,17.39935939330004,720237544.9371614,2.0,20.395091640473844,0.0,1.0,0.0,0.0,0.0,0.0,24753931940.333946,1086091280.6633434
AGO,2011,10,2422227895.2248354,21.607953571880635,0.0,1.0,0.0,148881126.3630568,2.0,18.818658742563102,2272994295.61918,1.0,21.544363872627212,351608.583360956,2.0,12.770276700852188,0.0,0.0,0.0,27176159835.558784,1086091280.6633434
AGO,2012,15,2300784103.7731156,21.556515816901907,27095445.8601921,1.0,17.114876259195206,21676356.6881537,2.0,16.891732717107637,1107661826.7646492,2.0,20.825517169086883,17179926.6761332,3.0,16.659252264740463,1083817834.40768,1.0,20.80375567732523,29476943939.331898,1113186726.5235357
AGO,2013,30,5084169474.422581,22.3493975247736,0.0,2.0,0.0,0.0,0.0,0.0,1328523310.9439883,4.0,21.007333870578112,33632264.9920526,4.0,17.33099646152539,3123454940.603465,3.0,21.862205579182664,34561113413.75448,1113186726.5235357
AGO,2014,16,4614154374.61783,22.25239445422622,0.0,7.0,0.0,0.0,0.0,0.0,114861956.261964,1.0,18.55924159366934,0.0,2.0,0.0,2051106361.82079,1.0,21.441645173697772,39175267788.37231,1113186726.5235357
AGO,2015,6,17102138093.925726,23.562469327429806,0.0,0.0,0.0,532968015.8857,2.0,20.09397197448673,876161067.004892,1.0,20.591060499584586,0.0,0.0,0.0,0.0,0.0,0.0,56277405882.298035,1113186726.5235357
AGO,2016,87,8727408619.711662,22.88973432661786,2181443.14557497,3.0,14.595497667539346,1016573288.5558561,32.0,20.739703288340987,4535482072.827824,11.0,22.235197215597797,0.0,1.0,0.0,285437209.2156751,5.0,19.469532633680338,65004814502.0097,1115368169.6691105
AGO,2017,20,2769527242.939298,21.741942472521853,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31923.7914295075,5.0,10.371138147739462,69487452.6782282,1.0,18.05665677162343,67774341744.949,1115368169.6691105
AGO,2018,21,5483676205.31301,22.42504155356145,4765.86675336643,7.0,8.469444502929631,2201797786.0624003,5.0,21.512540039541665,1172791571.247733,2.0,20.882652703061066,770811.8851564273,2.0,13.555200931984116,0.0,0.0,0.0,73258017950.26201,1115372935.5358639
AGO,2019,12,139534347.8425336,18.75382135717838,29063649.7454086,5.0,17.184998836068907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73397552298.10454,1144436585.2812726
AGO,2020,12,61478702.1257642,17.934201382166318,0.0,0.0,0.0,0.0,0.0,0.0,51586691.0683739,1.0,17.758774291536742,1135854.0156922282,5.0,13.942896243086722,0.0,0.0,0.0,73459031000.2303,1144436585.2812726
AGO,2021,5,76814398.37692855,18.156902672430583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319709.89384085,1.0,15.015388256932555,0.0,0.0,0.0,73535845398.60724,1144436585.2812726
AGO,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73535845398.60724,1144436585.2812726
AGO,2023,7,291911706.2200166,19.491961941974573,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73827757104.82726,1144436585.2812726
ALB,2000,1,2844539.35577205,14.860912050371216,0.0,0.0,0.0,0.0,0.0,0.0,2844539.35577205,1.0,14.860912050371216,0.0,0.0,0.0,0.0,0.0,0.0,2844539.35577205,0.0
ALB,2001,1,92007418.7937576,18.337379781693432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94851958.14952965,0.0
ALB,2003,1,1462522.69838082,14.195674061977938,0.0,0.0,0.0,0.0,0.0,0.0,1462522.69838082,1.0,14.195674061977938,0.0,0.0,0.0,0.0,0.0,0.0,96314480.84791046,0.0
ALB,2004,2,6337015.77514805,15.661918675477162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524483.55876967,1.0,14.74154746471246,102651496.62305853,0.0
ALB,2005,2,2473854.7104724343,14.721288507870147,2446194.94930978,1.0,14.71004470212273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105125351.33353095,2446194.94930978
ALB,2007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105125351.33353095,2446194.94930978
ALB,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105125351.33353095,2446194.94930978
ALB,2010,4,1311861.2425641115,14.086958244927844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106437212.57609506,2446194.94930978
ALB,2011,4,1758042.91680478,14.379712338032858,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108195255.49289985,2446194.94930978
ALB,2012,2,85899.6333806662,11.360946481410426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108281155.12628052,2446194.94930978
ALB,2013,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108281155.12628052,2446194.94930978
ALB,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108281155.12628052,2446194.94930978
ALB,2015,5,1664500.67663138,14.325036343285012,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109945655.80291189,2446194.94930978
ALB,2016,4,1800213.724373864,14.403416507070563,158813.328445604,2.0,11.975491053231059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111745869.52728575,2605008.277755384
ALB,2017,5,5484759.69316849,15.51748402141762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117230629.22045425,2605008.277755384
ALB,2018,6,156312.107279568,11.95961637264765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117386941.32773381,2605008.277755384
ALB,2019,4,1162513.62543701,13.966095997385592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118549454.95317082,2605008.277755384
ALB,2020,3,150633.137919651,11.922609248073387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150633.137919651,2.0,11.922609248073387,0.0,0.0,0.0,118700088.09109047,2605008.277755384
ALB,2021,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118700088.09109047,2605008.277755384
ALB,2022,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118700088.09109047,2605008.277755384
ALB,2023,6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118700088.09109047,2605008.277755384
AND,2016,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,2005,9,564991932.328889,20.15232201171479,0.0,0.0,0.0,238515331.76492,1.0,19.28994415454878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564991932.328889,0.0
ARE,2007,2,242262733.201468,19.305533373716717,0.0,0.0,0.0,110092827.144557,1.0,18.516834460103095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807254665.530357,0.0
ARE,2008,2,74647642.4612183,18.128289513617553,0.0,0.0,0.0,74647642.4612183,2.0,18.128289513617553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881902307.9915752,0.0
ARE,2009,5,1954136172.015688,21.39321407750201,0.0,0.0,0.0,138731776.97423,1.0,18.74805297205083,0.0,0.0,0.0,0.0,0.0,0.0,138731776.97423,1.0,18.74805297205083,2836038480.007263,0.0
ARE,2010,3,327965310.641029,19.608418403563746,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164003790.648292,0.0
ARE,2012,6,279199056.2661534,19.447435552292898,0.0,0.0,0.0,105311799.3234712,3.0,18.47243603467615,0.0,0.0,0.0,0.0,0.0,0.0,104213253.30838129,2.0,18.461949879850472,3443202846.9144454,0.0
ARE,2013,3,2690581199.36421,21.71302306683759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6133784046.278656,0.0
ARE,2014,2,221519487.0766449,19.216021125866586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355303533.355301,0.0
ARE,2015,8,588578663.7949065,20.193221145731407,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454067443.1944955,2.0,19.933756300466833,6943882197.150207,0.0
ARE,2016,21,3193225860.4947176,21.88429748463044,0.0,0.0,0.0,0.0,0.0,0.0,1739173973.696384,7.0,21.276676110268237,0.0,0.0,0.0,705333283.0087581,2.0,20.37418099234348,10137108057.644924,0.0
ARE,2017,7,1227535654.9548113,20.928274464832104,0.0,0.0,0.0,578175333.667712,3.0,20.175387727812172,0.0,0.0,0.0,0.0,0.0,0.0,80052707.4608813,2.0,18.198195831449002,11364643712.599735,0.0
ARE,2018,16,959224169.3806878,20.68163535983872,0.0,0.0,0.0,211779627.7116655,3.0,19.17105680478564,0.0,0.0,0.0,0.0,0.0,0.0,41929012.2557762,1.0,17.55148858573806,12323867881.980423,0.0
ARE,2019,18,4646566862.171596,22.25939447486601,0.0,1.0,0.0,0.0,0.0,0.0,2175895540.514372,5.0,21.500706159969077,25949687.2726863,1.0,17.071670154890775,2222291294.9579787,8.0,21.5218046158622,16970434744.15202,0.0
ARE,2020,5,480345789.56168604,19.990016799508357,0.0,0.0,0.0,309520146.410242,2.0,19.550533744610753,170825643.151444,2.0,18.956153969450547,0.0,1.0,0.0,0.0,0.0,0.0,17450780533.713707,0.0
ARE,2021,3,564581217.362238,20.151594807842894,0.0,0.0,0.0,170596202.877932,1.0,18.954809941179512,0.0,0.0,0.0,0.0,0.0,0.0,393985014.484306,2.0,19.79182343477326,18015361751.075943,0.0
ARE,2022,9,1539369673.549857,21.15463886734457,0.0,1.0,0.0,196543179.327479,1.0,19.09639271234634,0.0,0.0,0.0,0.0,0.0,0.0,1228394870.796742,6.0,20.92897417182078,19554731424.6258,0.0
ARE,2023,19,1469614191.5616064,21.108265749250243,0.0,0.0,0.0,376651228.5986064,7.0,19.74683019679618,0.0,0.0,0.0,0.0,0.0,0.0,1092962962.963,12.0,20.812158160811908,21024345616.18741,0.0
ARG,2007,3,192887634.77858,19.077618379287628,0.0,0.0,0.0,143040698.7514894,2.0,18.77863976137618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192887634.77858,0.0
ARG,2009,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192887634.77858,0.0
ARG,2010,6,645705002.5011344,20.28585330652305,0.0,1.0,0.0,607120848.3080721,4.0,20.22423842197197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838592637.2797143,0.0
ARG,2011,3,228080828.1758952,19.245210638022865,0.0,0.0,0.0,228080828.1758952,3.0,19.245210638022865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066673465.4556096,0.0
ARG,2012,3,2362685849.288622,21.58306488102694,0.0,0.0,0.0,2275980422.536007,2.0,21.54567675191516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429359314.744231,0.0
ARG,2013,2,3713301.190366619,15.127432116964789,0.0,0.0,0.0,0.0,0.0,0.0,3713301.190366619,2.0,15.127432116964789,0.0,0.0,0.0,0.0,0.0,0.0,3433072615.934598,0.0
ARG,2014,13,7846119567.961729,22.783284924097863,0.0,1.0,0.0,165626838.717028,1.0,18.925247862368522,4848148829.776752,4.0,22.301862784659853,0.0,0.0,0.0,53034145.50898192,2.0,17.786446537815536,11279192183.896328,0.0
ARG,2015,9,9431620730.361017,22.967333788533416,0.0,1.0,0.0,0.0,0.0,0.0,3390643.58144064,1.0,15.036530603299818,0.0,0.0,0.0,59782764.6485219,1.0,17.906227977525806,20710812914.257343,0.0
ARG,2016,13,813988680.442471,20.51745701900831,0.0,1.0,0.0,0.0,0.0,0.0,519466587.7505306,5.0,20.06831305219186,0.0,0.0,0.0,158154628.0541852,3.0,18.879083777310875,21524801594.699814,0.0
ARG,2017,27,2933258173.872374,21.799379647231607,0.0,1.0,0.0,0.0,1.0,0.0,554782288.7257913,9.0,20.134086323988065,0.0,0.0,0.0,1391945599.8643212,8.0,21.053968318256153,24458059768.57219,0.0
ARG,2018,9,9573026086.821102,22.982215198052753,0.0,1.0,0.0,0.0,0.0,0.0,228378943.9545781,4.0,19.24651684653439,0.0,0.0,0.0,0.0,0.0,0.0,34031085855.39329,0.0
ARG,2019,22,723653064.3440785,20.399822643987342,0.0,3.0,0.0,281294610.03591883,2.0,19.454913115921155,353175243.78126067,6.0,19.682474935849495,0.0,1.0,0.0,89183210.5268991,2.0,18.306203368254366,34754738919.73737,0.0
ARG,2020,58,181348862.67408767,19.015933157746275,0.0,1.0,0.0,6899346.93269745,2.0,15.746937462594229,14233262.90735627,2.0,16.47109231181554,12330358.4492159,46.0,16.327575027125654,21591883.98786433,2.0,16.88782810705706,34936087782.41146,0.0
ARG,2021,19,101859739.61700329,18.439107332951785,0.0,1.0,0.0,21606397.72161732,4.0,16.888500065896757,27664249.11534031,4.0,17.135651528049284,4926080.62580494,3.0,15.410054427928284,0.0,0.0,0.0,35037947522.02846,0.0
ARG,2022,18,1269799482.847462,20.962124838217207,0.0,1.0,0.0,9449191.3138211,1.0,16.061439826380283,548053096.2016238,5.0,20.121882732922188,3685.18461239023,1.0,8.21234722172604,697177270.566926,3.0,20.362550271490303,36307747004.87592,0.0
ARG,2023,13,234302358.16717705,19.27212297242937,0.0,1.0,0.0,0.0,0.0,0.0,125245137.92603289,7.0,18.645783486206287,0.0,0.0,0.0,109040000.0,3.0,18.5072253545235,36542049363.0431,0.0
ARM,2002,1,1394575.32783643,14.14810121946496,0.0,0.0,0.0,1394575.32783643,1.0,14.14810121946496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394575.32783643,0.0
ARM,2003,2,2174708.873128901,14.592405821942588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3569284.200965331,0.0
ARM,2004,1,1906266.10818919,14.460657494085357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5475550.309154521,0.0
ARM,2007,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5475550.309154521,0.0
ARM,2008,3,2634461.89271713,14.784189883399288,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8110012.20187165,0.0
ARM,2009,2,901756.550332501,13.712100971708278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9011768.752204152,0.0
ARM,2010,2,18050158.42518359,16.7086650751243,0.0,0.0,0.0,10450091.7198431,1.0,16.16212140904799,0.0,0.0,0.0,7600066.70534049,1.0,15.84366771381431,0.0,0.0,0.0,27061927.177387744,0.0
ARM,2012,3,3500562.440026992,15.068434496368146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30562489.61741473,0.0
ARM,2014,2,13881526.9253107,16.446069588058712,13881526.9253107,2.0,16.446069588058712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44444016.54272543,13881526.9253107
ARM,2015,5,35925674.783778235,17.39696280071356,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80369691.32650366,13881526.9253107
ARM,2016,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80369691.32650366,13881526.9253107
ARM,2017,2,15747463.0621846,16.572189898347318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15747463.0621846,1.0,16.572189898347318,0.0,0.0,0.0,96117154.38868827,13881526.9253107
ARM,2018,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96117154.38868827,13881526.9253107
ARM,2019,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96117154.38868827,13881526.9253107
ARM,2020,4,171069.55637588672,12.049831360769842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171069.55637588672,4.0,12.049831360769842,0.0,0.0,0.0,96288223.94506416,13881526.9253107
ARM,2021,6,1682908.4878498702,14.336034691483045,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659854.94692042,1.0,14.32224137760361,0.0,0.0,0.0,97971132.43291402,13881526.9253107
ARM,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97971132.43291402,13881526.9253107
ASM,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,2001,2,8417832.14936342,15.945863007418124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8417832.14936342,0.0
ATG,2003,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8417832.14936342,0.0
ATG,2004,1,6354220.36063064,15.664629931201407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14772052.50999406,0.0
ATG,2005,1,15900267.1705135,16.58184653311826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15900267.1705135,1.0,16.58184653311826,0.0,0.0,0.0,30672319.68050756,0.0
ATG,2006,2,40570972.93418468,17.51856344115982,2345645.11610918,1.0,14.668071451168947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71243292.61469224,2345645.11610918
ATG,2008,3,66856809.076244816,18.018063727322154,845067.650504358,1.0,13.647173146239684,0.0,0.0,0.0,66011741.425740466,2.0,18.005343199707127,0.0,0.0,0.0,0.0,0.0,0.0,138100101.69093704,3190712.766613538
ATG,2009,2,4855612.19409808,15.395645953297192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142955713.88503513,3190712.766613538
ATG,2010,4,1338536.707191414,14.107088312775787,2858.08549578239,2.0,7.958257095961374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144294250.59222654,3193570.85210932
ATG,2011,8,62979596.69696115,17.95832138582636,1363796.57737151,1.0,14.125783702686052,52741287.5041434,2.0,17.780909169841326,5010422.31289362,1.0,15.427030963083206,0.0,0.0,0.0,0.0,0.0,0.0,207273847.2891877,4557367.42948083
