Country Code,year,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,log_gdp_pc_current_usd,population_total,percent_urban,birth_rate_crude_per_1000,female_emp_ratio,industry_emp_pct,unemployment_pct,youth_emp_ratio,youth_unemp_pct,gdp_growth,gni_per_capita,poverty_3day,primary_net_female,primary_net_male,primary_net_pct,secondary_net_female,secondary_net_male,secondary_net_pct,tertiary_gross_female_x,tertiary_gross_male_x,tertiary_gross_pct,secondary_gender_gap,tertiary_gender_gap,primary_gross_female,primary_gross_male,secondary_gross_female,secondary_gross_male,tertiary_gross_female_y,tertiary_gross_male_y,secondary_gender_gap_gross,primary_gender_gap_gross,tertiary_gender_gap_gross,Region,IncomeGroup,treat_year,treat_year_250m,treat_year_1b,treat_year_edu,treat_500m,post_500m,rel_time,treat_edu,post_edu,rel_time_edu,log1p_usd_const_2023,log1p_Education,log1p_Transport,log1p_Energy,log1p_Health,log1p_Industry,avg_years_schooling
LSO,2023,81.6412239707352,,,6.820325243804273,2311472.0,42.6781596804785,,39.428,32.975112652797,16.348,26.427,24.738,1.82662476743647,1250.0,,,,,,,,,,,,,80.2532909430095,83.0177567219642,,,,,,-2.764465778954701,,Sub-Saharan Africa,Lower middle income,,2018.0,,2012.0,0,0,,1,1,11.0,14.449302874090822,0.0,0.0,0.0,0.0,0.0,7.7298837
LTU,2000,103.144233703613,96.9156875610352,50.8968200683594,8.101870561981501,3499536.0,66.9768374826555,9.8,47.444,26.7771488871834,15.931,26.661,28.535,3.41862206571636,3220.0,1.2,,,95.59408,91.3123,90.60384,90.95167,61.8993606567383,40.197639465332,50.8968200683594,0.7084599999999881,21.7017211914063,102.778961181641,103.493186950684,96.5509796142578,97.267463684082,61.8993606567383,40.197639465332,-0.7164840698242045,-0.7142257690430114,21.7017211914063,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,10.948381
LTU,2001,103.148803710938,99.6236419677734,57.3476104736328,8.16976900515244,3470818.0,66.9286097501613,9.0,45.814,26.6369561519237,16.84,22.627,31.526,6.48412665187908,3460.0,1.6,,,95.6725,93.19705,92.26094,92.71941,69.8163070678711,45.2943992614746,57.3476104736328,0.9361099999999992,24.52190780639649,102.391700744629,103.87345123291,99.2935409545898,99.9404907226562,69.8163070678711,45.2943992614746,-0.646949768066392,-1.4817504882809942,24.52190780639649,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,11.132706
LTU,2002,103.104148864746,102.291709899902,63.0700798034668,8.330413129808505,3443067.0,66.8887100219727,8.6,45.502,27.3691403503441,13.008,25.288,20.422,6.71983945103626,3830.0,1.4,,,95.3632,94.49913,94.46682,94.48267,77.3059310913086,49.2158584594727,63.0700798034668,0.0323099999999954,28.09007263183589,102.359466552734,103.816947937012,101.328956604004,103.219223022461,77.3059310913086,49.2158584594727,-1.8902664184569886,-1.4574813842779974,28.090072631835895,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,11.317029
LTU,2003,102.963088989258,105.020172119141,69.6304168701172,8.613861419905142,3415213.0,66.7596664428711,8.8,47.557,27.2357854017419,12.874,23.597,26.932,10.5518959629574,4700.0,0.4,95.18639,95.58882,95.39212,96.28332,96.49306,96.39001,84.9788436889648,54.7741508483887,69.6304168701172,-0.2097399999999964,30.2046928405761,102.244972229004,103.64965057373,103.705223083496,106.290267944336,84.9788436889648,54.7741508483887,-2.58504486084,-1.404678344725994,30.2046928405761,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,11.501352
LTU,2004,103.970291137695,103.009536743164,74.9013824462891,8.815009964449706,3377075.0,66.6022567749023,8.8,45.656,28.2035888105687,10.684,20.579,20.252,6.50203536075556,6020.0,4.0,,,95.2882,97.79987,97.23039,97.50945,91.5104522705078,58.8736801147461,74.9013824462891,0.5694799999999987,32.6367721557617,103.411911010742,104.502922058105,102.579322814941,103.422912597656,91.5104522705078,58.8736801147461,-0.8435897827150001,-1.091011047362997,32.6367721557617,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,11.685677
LTU,2005,102.84455871582,104.49723815918,79.7298126220703,8.969164140787102,3322528.0,66.5784912109375,8.9,46.317,29.0597894020497,8.325,21.223,15.766,7.7314467577492,7580.0,2.7,,,95.6621,98.83965,98.38644,98.60829,97.5385589599609,62.5166511535645,79.7298126220703,0.4532100000000127,35.02190780639639,102.421012878418,103.248138427734,104.165756225586,104.815071105957,97.5385589599609,62.5166511535645,-0.6493148803710085,-0.8271255493160083,35.02190780639639,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,11.87
LTU,2006,102.028747558594,107.004852294922,82.4531784057617,9.128056115323004,3269909.0,66.6381530761719,9.1,47.265,29.5708725600656,5.78,23.664,9.984,7.39548122468629,8810.0,1.8,,,96.12148,100.0,99.3052,99.64591,100.451858520508,65.0341033935547,82.4531784057617,0.6948000000000008,35.417755126953296,101.682769775391,102.355491638184,106.662200927734,107.334548950195,100.451858520508,65.0341033935547,-0.6723480224609943,-0.6727218627930114,35.417755126953296,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,12.01
LTU,2007,101.104446411133,106.929290771484,82.5158309936523,9.416957818606248,3231294.0,66.7184982299805,9.3,47.9,30.548564039518,4.25,24.791,8.394,11.0779282578673,10590.0,1.6,,,95.75565,,,99.30088,100.372177124023,65.1064910888672,82.5158309936523,,35.265686035155795,100.64737701416,101.535621643066,106.777969360352,107.074340820312,100.372177124023,65.1064910888672,-0.2963714599599996,-0.8882446289059942,35.265686035155795,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,12.16
LTU,2008,99.499267578125,106.108779907227,85.7450866699219,9.612836714075684,3198231.0,66.7527770996094,9.9,47.629,30.5167350948286,5.826,26.014,13.353,2.59946154605602,12670.0,1.8,,,95.10085,,,98.24224,104.033790588379,67.9103393554688,85.7450866699219,,36.1234512329102,98.8288116455078,100.127838134766,106.165969848633,106.054107666016,104.033790588379,67.9103393554688,0.11186218261700276,-1.2990264892581962,36.1234512329102,Europe & Central Asia,High income,,,,,0,0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,12.3
