Country Code,year,avg_schooling_years,primary_enroll_gross_pct,secondary_enroll_gross_pct,tertiary_enroll_gross_pct,population_total,percent_urban,political_stability,log_gdp_pc_current_usd,join_year,treated,post_join,projects,usd_const_2021,log1p_usd_const_2021,share_amount_estimated
FRA,2013,11.24114,102.276443481445,104.376602172852,59.8487586975098,65997932.0,77.2440721470918,0.448744118213654,10.661255583138027,,0,0,0.0,0.0,0.0,0.0
FRA,2014,11.28758,101.280349731445,103.425827026367,61.5104789733887,66312067.0,77.3524296788613,0.300568491220474,10.672415585695674,,0,0,0.0,0.0,0.0,0.0
FRA,2015,11.39887,101.989639282227,103.396041870117,62.7859306335449,66548272.0,77.7610919150066,0.0977598056197166,10.510625554828527,,0,0,0.0,0.0,0.0,0.0
FRA,2016,11.41769,102.260429382324,103.308097839355,64.7276763916016,66724104.0,78.5999114705779,-0.106349594891071,10.519354465273434,,0,0,0.0,0.0,0.0,0.0
FRA,2017,11.4795,102.417221069336,103.756080627441,65.8022308349609,66918020.0,78.6467804026368,0.265701532363892,10.56328895731171,,0,0,0.0,0.0,0.0,0.0
FRA,2018,,102.464408874512,103.773330688477,67.5435180664062,67158348.0,78.6714432536599,0.013894104398787,10.63149925663719,,0,0,0.0,0.0,0.0,0.0
FRA,2019,,102.447647094727,104.07689666748,67.7331314086914,67382061.0,78.6890784549356,0.271341234445572,10.606814860748765,,0,0,0.0,0.0,0.0,0.0
FRA,2020,,102.651626586914,104.566566467285,68.8709411621094,67601110.0,78.7119131765249,0.280992835760117,10.57568839731642,,0,0,0.0,0.0,0.0,0.0
FRA,2021,,102.580406188965,104.522842407227,69.9397888183594,67842811.0,78.7364603392338,0.325612366199493,10.685700455708174,,0,0,0.0,0.0,0.0,0.0
FRO,2000,,,,,45754.0,35.6986770629883,,10.057227833979413,,0,0,0.0,0.0,0.0,0.0
FRO,2001,,,,,46635.0,35.9342155456543,,10.121850613966444,,0,0,0.0,0.0,0.0,0.0
FRO,2002,,,,,47335.0,35.9365425109863,,10.201317358148708,,0,0,0.0,0.0,0.0,0.0
FRO,2003,,,,,48032.0,36.1276473999023,,10.3504337403113,,0,0,0.0,0.0,0.0,0.0
FRO,2004,,,,,48384.0,36.317985534668,,10.481463584617233,,0,0,0.0,0.0,0.0,0.0
FRO,2005,,,,,48359.0,36.3320579528809,,10.502051534189784,,0,0,0.0,0.0,0.0,0.0
FRO,2006,,,,,48335.0,36.4584197998047,,10.63932732778679,,0,0,0.0,0.0,0.0,0.0
FRO,2007,,,,,48378.0,36.2929878234863,,10.786216110403648,,0,0,0.0,0.0,0.0,0.0
FRO,2008,,,,,48547.0,36.4679222106934,,10.845229460109946,,0,0,0.0,0.0,0.0,0.0
FRO,2009,,,,,48791.0,36.8888092041016,,10.759182800174914,,0,0,0.0,0.0,0.0,0.0
FRO,2010,,,,,48657.0,37.2536926269531,,10.777374863792582,,0,0,0.0,0.0,0.0,0.0
FRO,2011,,,,,48543.0,37.2975959777832,,10.851664294594542,,0,0,0.0,0.0,0.0,0.0
